homotopy,parameter,value,theoretical_fold_viable,twoD_bistable_proxy,twoD_gap,sustained_oscillation,m_bar,capbind_frac,capgap_mean,phi_bar,period2_strength,R2_over_R1,d_amp,q_amp,k_amp,h_amp,E,G,epsilon,eta_h,eta_k,beta_n,lambda_D,theta0
eta_h,eta_h,0.0053333333,1,0,0.0000000000,0,0.0092400790,0.0000000000,0.0000000000,0.2507388833,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0053333333,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
eta_h,eta_h,0.0052000000,1,0,0.0000000000,0,0.0092400790,0.0000000000,0.0000000000,0.2507388833,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0052000000,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
eta_h,eta_h,0.0050666667,1,0,0.0000000000,0,0.0092400790,0.0000000000,0.0000000000,0.2507388833,NaN,NaN,0.0000000000,0.0000000000,0.0000000001,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0050666667,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
eta_h,eta_h,0.0049333333,1,0,0.0000000000,0,0.0092400790,0.0000000000,0.0000000000,0.2507388833,NaN,NaN,0.0000000000,0.0000000000,0.0000000001,0.0000000001,0.2000000000,1.0000000000,0.0300000000,0.0049333333,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
eta_h,eta_h,0.0048000000,1,0,0.0000000000,0,0.0092400790,0.0000000000,0.0000000000,0.2507388833,NaN,NaN,0.0000000000,0.0000000000,0.0000000003,0.0000000001,0.2000000000,1.0000000000,0.0300000000,0.0048000000,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
eta_h,eta_h,0.0046666667,1,0,0.0000000000,0,0.0092400790,0.0000000000,0.0000000000,0.2507388833,NaN,NaN,0.0000000000,0.0000000001,0.0000000005,0.0000000002,0.2000000000,1.0000000000,0.0300000000,0.0046666667,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
eta_h,eta_h,0.0045333333,1,0,0.0000000000,0,0.0092400790,0.0000000000,0.0000000000,0.2507388833,NaN,NaN,0.0000000000,0.0000000002,0.0000000008,0.0000000004,0.2000000000,1.0000000000,0.0300000000,0.0045333333,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
eta_h,eta_h,0.0044000000,1,0,0.0000000000,0,0.0092400790,0.0000000000,0.0000000000,0.2507388833,NaN,NaN,0.0000000000,0.0000000003,0.0000000015,0.0000000008,0.2000000000,1.0000000000,0.0300000000,0.0044000000,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
eta_h,eta_h,0.0042666667,1,0,0.0000000000,0,0.0092400790,0.0000000000,0.0000000000,0.2507388833,NaN,NaN,0.0000000000,0.0000000006,0.0000000027,0.0000000014,0.2000000000,1.0000000000,0.0300000000,0.0042666667,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
eta_h,eta_h,0.0041333333,1,0,0.0000000000,0,0.0092400790,0.0000000000,0.0000000000,0.2507388833,NaN,NaN,0.0000000001,0.0000000010,0.0000000048,0.0000000027,0.2000000000,1.0000000000,0.0300000000,0.0041333333,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
eta_h,eta_h,0.0040000000,1,0,0.0000000000,0,0.0092400790,0.0000000000,0.0000000000,0.2507388833,NaN,NaN,0.0000000001,0.0000000020,0.0000000088,0.0000000050,0.2000000000,1.0000000000,0.0300000000,0.0040000000,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
eta_h,eta_h,0.0038666667,1,0,0.0000000000,0,0.0092400790,0.0000000000,0.0000000000,0.2507388834,NaN,NaN,0.0000000003,0.0000000037,0.0000000158,0.0000000093,0.2000000000,1.0000000000,0.0300000000,0.0038666667,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
eta_h,eta_h,0.0037333333,1,0,0.0000000000,0,0.0092400790,0.0000000000,0.0000000000,0.2507388836,NaN,NaN,0.0000000005,0.0000000069,0.0000000287,0.0000000175,0.2000000000,1.0000000000,0.0300000000,0.0037333333,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
eta_h,eta_h,0.0036000000,1,0,0.0000000000,0,0.0092400790,0.0000000000,0.0000000000,0.2507388838,NaN,NaN,0.0000000009,0.0000000129,0.0000000518,0.0000000326,0.2000000000,1.0000000000,0.0300000000,0.0036000000,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
eta_h,eta_h,0.0034666667,1,0,0.0000000000,0,0.0092400789,0.0000000000,0.0000000000,0.2507388844,NaN,NaN,0.0000000016,0.0000000241,0.0000000939,0.0000000609,0.2000000000,1.0000000000,0.0300000000,0.0034666667,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
eta_h,eta_h,0.0033333333,1,0,0.0000000000,0,0.0092400788,0.0000000000,0.0000000000,0.2507388855,NaN,NaN,0.0000000029,0.0000000451,0.0000001699,0.0000001136,0.2000000000,1.0000000000,0.0300000000,0.0033333333,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
eta_h,eta_h,0.0032000000,1,0,0.0000000000,0,0.0092400787,0.0000000000,0.0000000000,0.2507388875,NaN,NaN,0.0000000054,0.0000000842,0.0000003079,0.0000002118,0.2000000000,1.0000000000,0.0300000000,0.0032000000,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
eta_h,eta_h,0.0030666667,1,0,0.0000000000,0,0.0092400783,0.0000000000,0.0000000000,0.2507388916,NaN,NaN,0.0000000099,0.0000001570,0.0000005579,0.0000003947,0.2000000000,1.0000000000,0.0300000000,0.0030666667,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
eta_h,eta_h,0.0029333333,1,0,0.0000000000,0,0.0092400777,0.0000000000,0.0000000000,0.2507388995,NaN,NaN,0.0000000182,0.0000002929,0.0000010113,0.0000007353,0.2000000000,1.0000000000,0.0300000000,0.0029333333,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
eta_h,eta_h,0.0028000000,1,0,0.0000000000,0,0.0092400766,0.0000000000,0.0000000000,0.2507389149,NaN,NaN,0.0000000335,0.0000005460,0.0000018337,0.0000013690,0.2000000000,1.0000000000,0.0300000000,0.0028000000,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
eta_h,eta_h,0.0026666667,1,0,0.0000000000,0,0.0092400743,0.0000000000,0.0000000000,0.2507389451,NaN,NaN,0.0000000616,0.0000010173,0.0000033262,0.0000025480,0.2000000000,1.0000000000,0.0300000000,0.0026666667,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
eta_h,eta_h,0.0025333333,1,0,0.0000000000,0,0.0092400698,0.0000000000,0.0000000000,0.2507390044,NaN,NaN,0.0000001134,0.0000018948,0.0000060353,0.0000047408,0.2000000000,1.0000000000,0.0300000000,0.0025333333,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
eta_h,eta_h,0.0024000000,1,0,0.0000000000,0,0.0092400611,0.0000000000,0.0000000000,0.2507391212,NaN,NaN,0.0000002089,0.0000035278,0.0000109541,0.0000088177,0.2000000000,1.0000000000,0.0300000000,0.0024000000,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
eta_h,eta_h,0.0022666667,1,0,0.0000000000,0,0.0092400442,0.0000000000,0.0000000000,0.2507393520,NaN,NaN,0.0000003846,0.0000065658,0.0000198878,0.0000163954,0.2000000000,1.0000000000,0.0300000000,0.0022666667,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
eta_h,eta_h,0.0021333333,1,0,0.0000000000,0,0.0092400109,0.0000000000,0.0000000000,0.2507398095,NaN,NaN,0.0000007080,0.0000122160,0.0000361175,0.0000304763,0.2000000000,1.0000000000,0.0300000000,0.0021333333,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
eta_h,eta_h,0.0020000000,1,0,0.0000000000,0,0.0092399453,0.0000000000,0.0000000000,0.2507407201,NaN,NaN,0.0000013034,0.0000227211,0.0000656099,0.0000566342,0.2000000000,1.0000000000,0.0300000000,0.0020000000,0.0300000000,0.7000000000,12.0000000000,-2.0000000000
