homotopy,parameter,value,theoretical_fold_viable,twoD_bistable_proxy,twoD_gap,sustained_oscillation,m_bar,capbind_frac,capgap_mean,phi_bar,period2_strength,R2_over_R1,d_amp,q_amp,k_amp,h_amp,E,G,epsilon,eta_h,eta_k,beta_n,lambda_D,theta0
beta_n,beta_n,1.1000000000,1,0,0.0000000000,0,0.0085998425,1.0000000000,0.0001293289,0.2502308555,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.1000000000,12.0000000000,-2.0000000000
beta_n,beta_n,1.1133333333,1,0,0.0000000000,0,0.0085989991,1.0000000000,0.0001310247,0.2502301877,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.1133333333,12.0000000000,-2.0000000000
beta_n,beta_n,1.1266666667,1,0,0.0000000000,0,0.0085982793,1.0000000000,0.0001324720,0.2502296179,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.1266666667,12.0000000000,-2.0000000000
beta_n,beta_n,1.1400000000,1,0,0.0000000000,0,0.0085976650,1.0000000000,0.0001337071,0.2502291315,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.1400000000,12.0000000000,-2.0000000000
beta_n,beta_n,1.1533333333,1,0,0.0000000000,0,0.0085971408,1.0000000000,0.0001347612,0.2502287165,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.1533333333,12.0000000000,-2.0000000000
beta_n,beta_n,1.1666666667,1,0,0.0000000000,0,0.0085966934,1.0000000000,0.0001356608,0.2502283624,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.1666666667,12.0000000000,-2.0000000000
beta_n,beta_n,1.1800000000,1,0,0.0000000000,0,0.0085963116,1.0000000000,0.0001364285,0.2502280601,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.1800000000,12.0000000000,-2.0000000000
beta_n,beta_n,1.1933333333,1,0,0.0000000000,0,0.0085959858,1.0000000000,0.0001370837,0.2502278022,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.1933333333,12.0000000000,-2.0000000000
beta_n,beta_n,1.2066666667,1,0,0.0000000000,0,0.0085957078,1.0000000000,0.0001376428,0.2502275821,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.2066666667,12.0000000000,-2.0000000000
beta_n,beta_n,1.2200000000,1,0,0.0000000000,0,0.0085954706,1.0000000000,0.0001381199,0.2502273943,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.2200000000,12.0000000000,-2.0000000000
