homotopy,parameter,value,theoretical_fold_viable,twoD_bistable_proxy,twoD_gap,sustained_oscillation,m_bar,capbind_frac,capgap_mean,phi_bar,period2_strength,R2_over_R1,d_amp,q_amp,k_amp,h_amp,E,G,epsilon,eta_h,eta_k,beta_n,lambda_D,theta0
theta0,theta0,-3.5500000000,1,0,0.0043470807,0,0.1349014777,0.0000000000,0.0000000000,0.3666377233,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-3.5500000000
theta0,theta0,-3.6000000000,1,1,0.1975900464,0,0.1401650590,0.0000000000,0.0000000000,0.3716777498,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-3.6000000000
theta0,theta0,-3.6500000000,1,1,0.8073700308,0,0.1454736671,0.0000000000,0.0000000000,0.3767561497,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-3.6500000000
theta0,theta0,-3.7000000000,1,0,0.0083804124,0,0.1508283608,0.0000000000,0.0000000000,0.3818719322,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-3.7000000000
theta0,theta0,-3.7500000000,1,1,0.9599736633,0,0.1562303193,0.0000000000,0.0000000000,0.3870241318,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-3.7500000000
theta0,theta0,-3.8000000000,1,0,0.0000000000,0,0.1616808404,0.0000000000,0.0000000000,0.3922118029,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-3.8000000000
theta0,theta0,-3.8500000000,1,0,0.0000000000,0,0.1671813393,0.0000000000,0.0000000000,0.3974340159,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-3.8500000000
theta0,theta0,-3.9000000000,1,0,0.0000000000,0,0.1727333482,0.0000000000,0.0000000000,0.4026898534,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-3.9000000000
theta0,theta0,-3.9500000000,1,0,0.0000000000,1,0.2032296445,0.0000000000,0.0000000000,0.4084926620,0.5827092096,0.3638725031,0.9211725159,0.1587491855,0.0026242283,0.0010904714,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-3.9500000000
theta0,theta0,-4.0000000000,1,0,0.0000000000,1,0.2129297130,0.0000000000,0.0000000000,0.4140760344,-0.3284153510,0.9009870493,0.8998381627,0.1569272959,0.0024019605,0.0010010314,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-4.0000000000
theta0,theta0,-4.0500000000,1,0,0.0000000000,1,0.2227929116,0.0000000000,0.0000000000,0.4196251807,0.3747242793,0.9288692345,0.9234296274,0.1587791925,0.0028208974,0.0011719271,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-4.0500000000
